exchange,type,table,base,quote,usd_volume
Bitget,spot,bitget_wai_usdt_1m,wai,usdt,173683.79401200003
Bitget,spot,bitget_sapien_usdt_1m,sapien,usdt,655031.2030655
Bitget,spot,bitget_camp_usdt_1m,camp,usdt,376391.70019390003
Bitget,spot,bitget_btr_usdt_1m,btr,usdt,306661.86344210006
Bitget,spot,bitget_town_usdt_1m,town,usdt,19988.287246
Bitget,spot,bitget_vfy_usdt_1m,vfy,usdt,620476.650198
Bitget,spot,bitget_tradoor_usdt_1m,tradoor,usdt,286079.970714
Bitget,spot,bitget_gata_usdt_1m,gata,usdt,25170.740790000007
Bitget,spot,bitget_somi_usdt_1m,somi,usdt,1214136.276363
Bitget,spot,bitget_q_usdt_1m,q,usdt,1251513.8725698998
Bitget,spot,bitget_ptb_usdt_1m,ptb,usdt,621499.1903749501
Bitget,spot,bitget_wlfi_usdt_1m,wlfi,usdt,7412338.007626
Bitget,spot,bitget_toshi_usdt_1m,toshi,usdt,512821.74909945996
Bitget,spot,bitget_froggie_usdt_1m,froggie,usdt,5073.665569400001
Bitget,spot,bitget_linea_usdt_1m,linea,usdt,911597.8661729
Bitget,spot,bitget_avnt_usdt_1m,avnt,usdt,1448475.1403282997
Bitget,spot,bitget_swtch_usdt_1m,swtch,usdt,81495.5132809
Bitget,spot,bitget_art_usdt_1m,art,usdt,38058.13125520999
Bitget,spot,bitget_boost_usdt_1m,boost,usdt,4878.12866037
Bitget,spot,bitget_holo_usdt_1m,holo,usdt,177902.4421941
Bitget,spot,bitget_bard_usdt_1m,bard,usdt,1279506.4224182998
Bitget,spot,bitget_aia_usdt_1m,aia,usdt,864531.5182324701
Bitget,spot,bitget_portals_usdt_1m,portals,usdt,50841.122238050004
Bitget,spot,bitget_zkc_usdt_1m,zkc,usdt,484331.74647969997
Bitget,spot,bitget_pingpong_usdt_1m,pingpong,usdt,28526.328952360003
Bitget,spot,bitget_ff_usdt_1m,ff,usdt,1032735.542819
Bitget,spot,bitget_acm_usdt_1m,acm,usdt,43791.92869299999
Bitget,spot,bitget_prompt_usdt_1m,prompt,usdt,376805.505987
Bitget,spot,bitget_ai_usdt_1m,ai,usdt,651672.3962237
Bitget,spot,bitget_ban_usdt_1m,ban,usdt,352013.1290792
Bitget,spot,bitget_bigtime_usdt_1m,bigtime,usdt,130630.12639140002
Bitget,spot,bitget_flux_usdt_1m,flux,usdt,576511.7772671999
Bitget,spot,bitget_hnt_usdt_1m,hnt,usdt,229245.80415799998
Bitget,spot,bitget_id_usdt_1m,id,usdt,619096.2247000001
Bitget,spot,bitget_move_usdt_1m,move,usdt,603795.1369632
Bitget,spot,bitget_oort_usdt_1m,oort,usdt,61241.804013
Bitget,spot,bitget_pengu_usdt_1m,pengu,usdt,3008349.71559762
Bitget,spot,bitget_polyx_usdt_1m,polyx,usdt,105876.53961109999
Bitget,spot,bitget_rare_usdt_1m,rare,usdt,269642.26787000004
Bitget,spot,bitget_skl_usdt_1m,skl,usdt,539604.512734
Bitget,spot,bitget_sonic_usdt_1m,sonic,usdt,455637.9285571199
Bitget,spot,bitget_steth_usdt_1m,steth,usdt,3021178.974719
Bitget,spot,bitget_stx_usdt_1m,stx,usdt,868252.4046499999
Bitget,spot,bitget_super_usdt_1m,super,usdt,1222280.3483
Bitget,spot,bitget_tao_usdt_1m,tao,usdt,7464141.75266991
Bitget,spot,bitget_algo_usdc_1m,algo,usdc,234375.66150000002
Bitget,spot,bitget_tac_usdt_1m,tac,usdt,83820.71470910001
Bitget,spot,bitget_c_usdt_1m,c,usdt,96227.5516691
Bitget,spot,bitget_a47_usdt_1m,a47,usdt,115230.43030279002
Bitget,spot,bitget_light_usdt_1m,light,usdt,1522368.3890705998
Bitget,spot,bitget_mira_usdt_1m,mira,usdt,1073152.810025
Bitget,spot,bitget_coai_usdt_1m,coai,usdt,12543094.413455002
Bitget,spot,bitget_phy_usdt_1m,phy,usdt,122733.62676224999
Bitget,spot,bitget_live_usdt_1m,live,usdt,5484.120287000002
Bitget,futures,bitget_1000rats_usdt:usdt_1m,1000rats,usdt,4897513.298476206
Bitget,futures,bitget_1mbabydoge_usdt:usdt_1m,1mbabydoge,usdt,12153996.01888643
Bitget,futures,bitget_1mcheems_usdt:usdt_1m,1mcheems,usdt,1698550.4532
Bitget,futures,bitget_aave_usdt:usdt_1m,aave,usdt,54482352.7532597
Bitget,futures,bitget_ach_usdt:usdt_1m,ach,usdt,9494391.668519
Bitget,futures,bitget_seraph_usdt:usdt_1m,seraph,usdt,641561.28804
Bitget,futures,bitget_vic_usdt:usdt_1m,vic,usdt,5894240.759458001
Bitget,futures,bitget_epic_usdt:usdt_1m,epic,usdt,2605329.1472315397
Bitget,futures,bitget_obt_usdt:usdt_1m,obt,usdt,84547.13181055
Bitget,futures,bitget_nmr_usdt:usdt_1m,nmr,usdt,4737850.794628191
Bitget,futures,bitget_tut_usdt:usdt_1m,tut,usdt,6004211.2292127
Bitget,futures,bitget_bid_usdt:usdt_1m,bid,usdt,9504672.4096
Bitget,futures,bitget_siren_usdt:usdt_1m,siren,usdt,3115702.4243108714
Bitget,futures,bitget_br_usdt:usdt_1m,br,usdt,1984321.7529300004
Bitget,futures,bitget_nil_usdt:usdt_1m,nil,usdt,4487572.33410153
Bitget,futures,bitget_parti_usdt:usdt_1m,parti,usdt,1735362.3704525598
Bitget,futures,bitget_navx_usdt:usdt_1m,navx,usdt,240038.58620000002
Bitget,futures,bitget_mln_usdt:usdt_1m,mln,usdt,24096579.586
Bitget,futures,bitget_gun_usdt:usdt_1m,gun,usdt,4228656.190818644
Bitget,futures,bitget_pump_usdt:usdt_1m,pump,usdt,105375392.972367
Bitget,futures,bitget_acx_usdt:usdt_1m,acx,usdt,1323989.9563
Bitget,futures,bitget_ai16z_usdt:usdt_1m,ai16z,usdt,6773677.54952493
Bitget,futures,bitget_ai_usdt:usdt_1m,ai,usdt,4518924.977649999
Bitget,futures,bitget_aixbt_usdt:usdt_1m,aixbt,usdt,2966905.6121770605
Bitget,futures,bitget_akt_usdt:usdt_1m,akt,usdt,3300369.9328999994
Bitget,futures,bitget_sto_usdt:usdt_1m,sto,usdt,11307092.971580788
Bitget,futures,bitget_xaut_usdt:usdt_1m,xaut,usdt,5684874.274661899
Bitget,futures,bitget_amp_usdt:usdt_1m,amp,usdt,2380177.984
Bitget,futures,bitget_baby_usdt:usdt_1m,baby,usdt,6662916.667212209
Bitget,futures,bitget_fhe_usdt:usdt_1m,fhe,usdt,6091145.43866335
Bitget,futures,bitget_prompt_usdt:usdt_1m,prompt,usdt,6440258.291636951
Bitget,futures,bitget_alpha_usdt:usdt_1m,alpha,usdt,57761.74512528701
Bitget,futures,bitget_ankr_usdt:usdt_1m,ankr,usdt,3323304.23417
Bitget,futures,bitget_ape_usdt:usdt_1m,ape,usdt,21730937.303494837
Bitget,futures,bitget_api3_usdt:usdt_1m,api3,usdt,11267930.288089998
Bitget,futures,bitget_apt_usdt:usdt_1m,apt,usdt,88230674.61011437
Bitget,futures,bitget_arb_usdt:usdt_1m,arb,usdt,36570923.68523289
Bitget,futures,bitget_ark_usdt:usdt_1m,ark,usdt,2313527.3772
Bitget,futures,bitget_astr_usdt:usdt_1m,astr,usdt,9781816.997860001
Bitget,futures,bitget_ata_usdt:usdt_1m,ata,usdt,1230264.60275
Bitget,futures,bitget_atom_usdt:usdt_1m,atom,usdt,14545555.52851875
Bitget,futures,bitget_ava_usdt:usdt_1m,ava,usdt,4210257.0627
Bitget,futures,bitget_avax_usdt:usdt_1m,avax,usdt,104863387.94219999
Bitget,futures,bitget_sign_usdt:usdt_1m,sign,usdt,6387299.263223575
Bitget,futures,bitget_milk_usdt:usdt_1m,milk,usdt,3255252.00911
Bitget,futures,bitget_ban_usdt:usdt_1m,ban,usdt,12622407.24025
Bitget,futures,bitget_banana_usdt:usdt_1m,banana,usdt,4266272.719783893
Bitget,futures,bitget_band_usdt:usdt_1m,band,usdt,3966909.43997
Bitget,futures,bitget_bat_usdt:usdt_1m,bat,usdt,859042.8078100001
Bitget,futures,bitget_haedal_usdt:usdt_1m,haedal,usdt,7428324.467220391
Bitget,futures,bitget_bch_usdt:usdt_1m,bch,usdt,40810896.52440105
Bitget,futures,bitget_beam_usdt:usdt_1m,beam,usdt,3314355.401236063
Bitget,futures,bitget_bgb_usdt:usdt_1m,bgb,usdt,32678555.593362
Bitget,futures,bitget_bigtime_usdt:usdt_1m,bigtime,usdt,1394281.3310875134
Bitget,futures,bitget_bio_usdt:usdt_1m,bio,usdt,7809319.736768378
Bitget,futures,bitget_blast_usdt:usdt_1m,blast,usdt,919271.23305
Bitget,futures,bitget_bnb_usdt:usdt_1m,bnb,usdt,297901655.4035882
Bitget,futures,bitget_brett_usdt:usdt_1m,brett,usdt,9580937.007824043
Bitget,futures,bitget_btc_usd:btc_1m,btc,usd,441654158.15588546
Bitget,futures,bitget_btc_usdt:usdt_1m,btc,usdt,10060520380.443085
Bitget,futures,bitget_c98_usdt:usdt_1m,c98,usdt,3754848.693725
Bitget,futures,bitget_cake_usdt:usdt_1m,cake,usdt,19606350.667334992
Bitget,futures,bitget_cati_usdt:usdt_1m,cati,usdt,1481473.644513787
Bitget,futures,bitget_celr_usdt:usdt_1m,celr,usdt,525967.545119
Bitget,futures,bitget_cetus_usdt:usdt_1m,cetus,usdt,2958854.049747331
Bitget,futures,bitget_cgpt_usdt:usdt_1m,cgpt,usdt,968478.0038287545
Bitget,futures,bitget_chillguy_usdt:usdt_1m,chillguy,usdt,12386904.137064446
Bitget,futures,bitget_chr_usdt:usdt_1m,chr,usdt,5295119.256693001
Bitget,futures,bitget_ckb_usdt:usdt_1m,ckb,usdt,2854809.3253389006
Bitget,futures,bitget_cookie_usdt:usdt_1m,cookie,usdt,3116013.31444752
Bitget,futures,bitget_core_usdt:usdt_1m,core,usdt,2260921.266976114
Bitget,futures,bitget_cos_usdt:usdt_1m,cos,usdt,1733463.59794
Bitget,futures,bitget_cow_usdt:usdt_1m,cow,usdt,1714574.515325955
Bitget,futures,bitget_cro_usdt:usdt_1m,cro,usdt,11410466.668663952
Bitget,futures,bitget_crv_usdt:usdt_1m,crv,usdt,38033532.565236874
Bitget,futures,bitget_asr_usdt:usdt_1m,asr,usdt,3391587.9620764
Bitget,futures,bitget_cvx_usdt:usdt_1m,cvx,usdt,7684592.202299998
Bitget,futures,bitget_cyber_usdt:usdt_1m,cyber,usdt,6509234.865489999
Bitget,futures,bitget_obol_usdt:usdt_1m,obol,usdt,1440056.01277451
Bitget,futures,bitget_deep_usdt:usdt_1m,deep,usdt,5488428.256221901
Bitget,futures,bitget_dent_usdt:usdt_1m,dent,usdt,1069498.3178722
Bitget,futures,bitget_dia_usdt:usdt_1m,dia,usdt,2770913.6372999996
Bitget,futures,bitget_doge_usd:doge_1m,doge,usd,8524906.540470002
Bitget,futures,bitget_doge_usdt:usdt_1m,doge,usdt,440502326.41199124
Bitget,futures,bitget_drift_usdt:usdt_1m,drift,usdt,15481091.242989598
Bitget,futures,bitget_dym_usdt:usdt_1m,dym,usdt,5137980.06636
Bitget,futures,bitget_egld_usdt:usdt_1m,egld,usdt,6636976.8975716
Bitget,futures,bitget_ena_usdt:usdt_1m,ena,usdt,55093881.04677129
Bitget,futures,bitget_enj_usdt:usdt_1m,enj,usdt,2012500.0554293287
Bitget,futures,bitget_eth_usd:eth_1m,eth,usd,554629758.0468407
Bitget,futures,bitget_eth_usdt:usdt_1m,eth,usdt,6299422352.090327
Bitget,futures,bitget_ethfi_usdt:usdt_1m,ethfi,usdt,13291392.71727751
Bitget,futures,bitget_fartcoin_usdt:usdt_1m,fartcoin,usdt,50708481.87463472
Bitget,futures,bitget_fet_usdt:usdt_1m,fet,usdt,19729358.322500836
Bitget,futures,bitget_fida_usdt:usdt_1m,fida,usdt,3088164.133018546
Bitget,futures,bitget_fil_usdt:usdt_1m,fil,usdt,22072498.516388576
Bitget,futures,bitget_fio_usdt:usdt_1m,fio,usdt,7318798.05333
Bitget,futures,bitget_flux_usdt:usdt_1m,flux,usdt,1732478.3812
Bitget,futures,bitget_fuel_usdt:usdt_1m,fuel,usdt,181421.2207
Bitget,futures,bitget_fwog_usdt:usdt_1m,fwog,usdt,705766.7754770705
Bitget,futures,bitget_fxs_usdt:usdt_1m,fxs,usdt,4026925.0867394772
Bitget,futures,bitget_gala_usdt:usdt_1m,gala,usdt,10515782.501496607
Bitget,futures,bitget_ghst_usdt:usdt_1m,ghst,usdt,2213683.4487
Bitget,futures,bitget_giga_usdt:usdt_1m,giga,usdt,974505.0230651048
Bitget,futures,bitget_gmt_usdt:usdt_1m,gmt,usdt,8113588.659509131
Bitget,futures,bitget_gmx_usdt:usdt_1m,gmx,usdt,5562677.5051
Bitget,futures,bitget_goat_usdt:usdt_1m,goat,usdt,4806433.788366505
Bitget,futures,bitget_1000sats_usdt:usdt_1m,1000sats,usdt,6547801.813645648
Bitget,futures,bitget_griffain_usdt:usdt_1m,griffain,usdt,3176262.400648366
Bitget,futures,bitget_gtc_usdt:usdt_1m,gtc,usdt,1358874.0425900002
Bitget,futures,bitget_hbar_usdt:usdt_1m,hbar,usdt,64132168.0902582
Bitget,futures,bitget_hippo_usdt:usdt_1m,hippo,usdt,4861705.284389266
Bitget,futures,bitget_hive_usdt:usdt_1m,hive,usdt,2173095.6055999994
Bitget,futures,bitget_hnt_usdt:usdt_1m,hnt,usdt,984565.0964
Bitget,futures,bitget_hook_usdt:usdt_1m,hook,usdt,11639423.723738898
Bitget,futures,bitget_hot_usdt:usdt_1m,hot,usdt,2179986.058386
Bitget,futures,bitget_hype_usdt:usdt_1m,hype,usdt,96793434.12526253
Bitget,futures,bitget_1000xec_usdt:usdt_1m,1000xec,usdt,1245028.1814399997
Bitget,futures,bitget_imx_usdt:usdt_1m,imx,usdt,7034059.983281124
Bitget,futures,bitget_inj_usdt:usdt_1m,inj,usdt,20588335.30932804
Bitget,futures,bitget_iota_usdt:usdt_1m,iota,usdt,8001143.128181102
Bitget,futures,bitget_iotx_usdt:usdt_1m,iotx,usdt,1443501.7723222766
Bitget,futures,bitget_jasmy_usdt:usdt_1m,jasmy,usdt,1881852.6189528098
Bitget,futures,bitget_joe_usdt:usdt_1m,joe,usdt,3095053.35862
Bitget,futures,bitget_jto_usdt:usdt_1m,jto,usdt,10946073.373517498
Bitget,futures,bitget_jup_usdt:usdt_1m,jup,usdt,6732543.16884897
Bitget,futures,bitget_kaia_usdt:usdt_1m,kaia,usdt,4770207.1619299995
Bitget,futures,bitget_kas_usdt:usdt_1m,kas,usdt,20064791.048063237
Bitget,futures,bitget_kda_usdt:usdt_1m,kda,usdt,4190913.1191000002
Bitget,futures,bitget_knc_usdt:usdt_1m,knc,usdt,6352018.9235000005
Bitget,futures,bitget_koma_usdt:usdt_1m,koma,usdt,4032825.2414739653
Bitget,futures,bitget_ksm_usdt:usdt_1m,ksm,usdt,7689733.442
Bitget,futures,bitget_link_usd:link_1m,link,usd,17778422.407
Bitget,futures,bitget_link_usdt:usdt_1m,link,usdt,123413561.71422884
Bitget,futures,bitget_lista_usdt:usdt_1m,lista,usdt,3253531.47344642
Bitget,futures,bitget_looks_usdt:usdt_1m,looks,usdt,1201076.268286
Bitget,futures,bitget_lqty_usdt:usdt_1m,lqty,usdt,1853269.3190610085
Bitget,futures,bitget_lrc_usdt:usdt_1m,lrc,usdt,2828362.5177993528
Bitget,futures,bitget_lsk_usdt:usdt_1m,lsk,usdt,1014463.919
Bitget,futures,bitget_ltc_usd:ltc_1m,ltc,usd,14181644.048000002
Bitget,futures,bitget_ltc_usdt:usdt_1m,ltc,usdt,102611659.4382692
Bitget,futures,bitget_lumia_usdt:usdt_1m,lumia,usdt,2898122.96817283
Bitget,futures,bitget_magic_usdt:usdt_1m,magic,usdt,1829048.4882608214
Bitget,futures,bitget_major_usdt:usdt_1m,major,usdt,259402.03128405494
Bitget,futures,bitget_mana_usdt:usdt_1m,mana,usdt,7673645.8929887405
Bitget,futures,bitget_manta_usdt:usdt_1m,manta,usdt,4434903.854109269
Bitget,futures,bitget_mask_usdt:usdt_1m,mask,usdt,5614018.65270276
Bitget,futures,bitget_mav_usdt:usdt_1m,mav,usdt,10166666.740998602
Bitget,futures,bitget_meme_usdt:usdt_1m,meme,usdt,3729223.157797376
Bitget,futures,bitget_merl_usdt:usdt_1m,merl,usdt,2538929.69237805
Bitget,futures,bitget_metis_usdt:usdt_1m,metis,usdt,5115099.865699999
Bitget,futures,bitget_mew_usdt:usdt_1m,mew,usdt,3834254.4318317855
Bitget,futures,bitget_mina_usdt:usdt_1m,mina,usdt,2408042.5949100005
Bitget,futures,bitget_moca_usdt:usdt_1m,moca,usdt,6902580.809152769
Bitget,futures,bitget_morpho_usdt:usdt_1m,morpho,usdt,8030756.281300001
Bitget,futures,bitget_move_usdt:usdt_1m,move,usdt,5514669.7434222195
Bitget,futures,bitget_movr_usdt:usdt_1m,movr,usdt,6312430.262989999
Bitget,futures,bitget_myro_usdt:usdt_1m,myro,usdt,8717279.340000913
Bitget,futures,bitget_near_usdt:usdt_1m,near,usdt,39669921.373028845
Bitget,futures,bitget_neo_usdt:usdt_1m,neo,usdt,2860998.477222936
Bitget,futures,bitget_nkn_usdt:usdt_1m,nkn,usdt,1304277.7481600002
Bitget,futures,bitget_not_usdt:usdt_1m,not,usdt,7085402.887639188
Bitget,futures,bitget_ns_usdt:usdt_1m,ns,usdt,132771.7281
Bitget,futures,bitget_ntrn_usdt:usdt_1m,ntrn,usdt,1675235.34136
Bitget,futures,bitget_ogn_usdt:usdt_1m,ogn,usdt,14236687.455379998
Bitget,futures,bitget_ol_usdt:usdt_1m,ol,usdt,1604554.93103497
Bitget,futures,bitget_om_usdt:usdt_1m,om,usdt,5942931.02774357
Bitget,futures,bitget_ondo_usdt:usdt_1m,ondo,usdt,44816831.89182179
Bitget,futures,bitget_ont_usdt:usdt_1m,ont,usdt,2497123.0362000004
Bitget,futures,bitget_op_usdt:usdt_1m,op,usdt,23197765.813836496
Bitget,futures,bitget_order_usdt:usdt_1m,order,usdt,11180304.669499999
Bitget,futures,bitget_oxt_usdt:usdt_1m,oxt,usdt,1555831.73558
Bitget,futures,bitget_peaq_usdt:usdt_1m,peaq,usdt,1471719.5115999999
Bitget,futures,bitget_pendle_usdt:usdt_1m,pendle,usdt,29909670.649752047
Bitget,futures,bitget_pengu_usdt:usdt_1m,pengu,usdt,25181342.35194646
Bitget,futures,bitget_people_usdt:usdt_1m,people,usdt,6039941.779780516
Bitget,futures,bitget_pha_usdt:usdt_1m,pha,usdt,3691403.077092019
Bitget,futures,bitget_phb_usdt:usdt_1m,phb,usdt,16432077.76012
Bitget,futures,bitget_pixel_usdt:usdt_1m,pixel,usdt,7425490.79673
Bitget,futures,bitget_pol_usdt:usdt_1m,pol,usdt,7468862.184733251
Bitget,futures,bitget_polyx_usdt:usdt_1m,polyx,usdt,1019535.4355668689
Bitget,futures,bitget_ponke_usdt:usdt_1m,ponke,usdt,1666384.4816704586
Bitget,futures,bitget_popcat_usdt:usdt_1m,popcat,usdt,4368439.662990189
Bitget,futures,bitget_portal_usdt:usdt_1m,portal,usdt,4828232.56322292
Bitget,futures,bitget_powr_usdt:usdt_1m,powr,usdt,1425689.1608999998
Bitget,futures,bitget_prcl_usdt:usdt_1m,prcl,usdt,1045477.1541552749
Bitget,futures,bitget_puffer_usdt:usdt_1m,puffer,usdt,4665764.6179
Bitget,futures,bitget_pyth_usdt:usdt_1m,pyth,usdt,13898639.106496625
Bitget,futures,bitget_qnt_usdt:usdt_1m,qnt,usdt,4147624.7858172604
Bitget,futures,bitget_quick_usdt:usdt_1m,quick,usdt,5398473.111959999
Bitget,futures,bitget_ray_usdt:usdt_1m,ray,usdt,15795569.882988002
Bitget,futures,bitget_rdnt_usdt:usdt_1m,rdnt,usdt,9248572.10412
Bitget,futures,bitget_render_usdt:usdt_1m,render,usdt,23811016.998749997
Bitget,futures,bitget_rez_usdt:usdt_1m,rez,usdt,2568553.240847462
Bitget,futures,bitget_rpl_usdt:usdt_1m,rpl,usdt,10621122.952499999
Bitget,futures,bitget_rsr_usdt:usdt_1m,rsr,usdt,2139561.4785751137
Bitget,futures,bitget_rune_usdt:usdt_1m,rune,usdt,9933630.928440813
Bitget,futures,bitget_rvn_usdt:usdt_1m,rvn,usdt,3882308.6033600005
Bitget,futures,bitget_saga_usdt:usdt_1m,saga,usdt,2599035.742521092
Bitget,futures,bitget_sand_usdt:usdt_1m,sand,usdt,11678327.008574998
Bitget,futures,bitget_santos_usdt:usdt_1m,santos,usdt,4614132.933
Bitget,futures,bitget_scr_usdt:usdt_1m,scr,usdt,10512361.910569998
Bitget,futures,bitget_scrt_usdt:usdt_1m,scrt,usdt,8754166.223048175
Bitget,futures,bitget_sei_usdt:usdt_1m,sei,usdt,47254925.69843745
Bitget,futures,bitget_sfp_usdt:usdt_1m,sfp,usdt,3540785.8812900004
Bitget,futures,bitget_shib_usdt:usdt_1m,shib,usdt,42044445.32009564
Bitget,futures,bitget_skl_usdt:usdt_1m,skl,usdt,5139525.6606600005
Bitget,futures,bitget_snt_usdt:usdt_1m,snt,usdt,274424.702321127
Bitget,futures,bitget_snx_usdt:usdt_1m,snx,usdt,18494974.706680004
Bitget,futures,bitget_sol_usd:sol_1m,sol,usd,40836776.04448281
Bitget,futures,bitget_sol_usdt:usdt_1m,sol,usdt,1302933739.7898543
Bitget,futures,bitget_sonic_usdt:usdt_1m,sonic,usdt,3612041.14953631
Bitget,futures,bitget_spell_usdt:usdt_1m,spell,usdt,1071900.8152164
Bitget,futures,bitget_ssv_usdt:usdt_1m,ssv,usdt,7619843.87810755
Bitget,futures,bitget_stg_usdt:usdt_1m,stg,usdt,2904597.1255000005
Bitget,futures,bitget_storj_usdt:usdt_1m,storj,usdt,2177203.2217099997
Bitget,futures,bitget_strk_usdt:usdt_1m,strk,usdt,8562887.806005385
Bitget,futures,bitget_stx_usdt:usdt_1m,stx,usdt,3207825.1496657897
Bitget,futures,bitget_sui_usdt:usdt_1m,sui,usdt,200691513.2859568
Bitget,futures,bitget_sun_usdt:usdt_1m,sun,usdt,11964373.62254
Bitget,futures,bitget_sundog_usdt:usdt_1m,sundog,usdt,241434.2686619645
Bitget,futures,bitget_sushi_usdt:usdt_1m,sushi,usdt,7018321.9305151645
Bitget,futures,bitget_swarms_usdt:usdt_1m,swarms,usdt,4406448.210482818
Bitget,futures,bitget_sweat_usdt:usdt_1m,sweat,usdt,580622.4681800001
Bitget,futures,bitget_swell_usdt:usdt_1m,swell,usdt,2231269.4384411946
Bitget,futures,bitget_sxp_usdt:usdt_1m,sxp,usdt,1331074.4779299998
Bitget,futures,bitget_syn_usdt:usdt_1m,syn,usdt,5514091.1979
Bitget,futures,bitget_t_usdt:usdt_1m,t,usdt,5383626.778299999
Bitget,futures,bitget_taiko_usdt:usdt_1m,taiko,usdt,3748264.9950168203
Bitget,futures,bitget_tao_usdt:usdt_1m,tao,usdt,54570543.74694738
Bitget,futures,bitget_theta_usdt:usdt_1m,theta,usdt,3354727.921663235
Bitget,futures,bitget_tnsr_usdt:usdt_1m,tnsr,usdt,1801470.08677
Bitget,futures,bitget_ton_usdt:usdt_1m,ton,usdt,54287224.895906225
Bitget,futures,bitget_trb_usdt:usdt_1m,trb,usdt,13181248.11137532
Bitget,futures,bitget_tru_usdt:usdt_1m,tru,usdt,4493940.70202
Bitget,futures,bitget_trx_usd:trx_1m,trx,usd,560382.88246
Bitget,futures,bitget_trx_usdt:usdt_1m,trx,usdt,25544246.54774814
Bitget,futures,bitget_uma_usdt:usdt_1m,uma,usdt,3417690.8221299998
Bitget,futures,bitget_uni_usdt:usdt_1m,uni,usdt,27247832.474547345
Bitget,futures,bitget_usdc_usdt:usdt_1m,usdc,usdt,2925920.4131836006
Bitget,futures,bitget_usual_usdt:usdt_1m,usual,usdt,4308476.922252929
Bitget,futures,bitget_vana_usdt:usdt_1m,vana,usdt,3108316.38543657
Bitget,futures,bitget_vanry_usdt:usdt_1m,vanry,usdt,1636538.5508291977
Bitget,futures,bitget_velo_usdt:usdt_1m,velo,usdt,1921695.49373
Bitget,futures,bitget_vet_usdt:usdt_1m,vet,usdt,9345482.04278308
Bitget,futures,bitget_virtual_usdt:usdt_1m,virtual,usdt,21285002.088039655
Bitget,futures,bitget_w_usdt:usdt_1m,w,usdt,8654553.705228765
Bitget,futures,bitget_wif_usdt:usdt_1m,wif,usdt,28078397.09983467
Bitget,futures,bitget_woo_usdt:usdt_1m,woo,usdt,4201727.803103999
Bitget,futures,bitget_x_usdt:usdt_1m,x,usdt,3229309.3783800867
Bitget,futures,bitget_xai_usdt:usdt_1m,xai,usdt,2471599.3776445845
Bitget,futures,bitget_xion_usdt:usdt_1m,xion,usdt,3583101.5886000004
Bitget,futures,bitget_xlm_usdt:usdt_1m,xlm,usdt,72620032.8292633
Bitget,futures,bitget_xrp_usd:xrp_1m,xrp,usd,45750696.14164745
Bitget,futures,bitget_xtz_usdt:usdt_1m,xtz,usdt,4825953.044
Bitget,futures,bitget_xvs_usdt:usdt_1m,xvs,usdt,2059900.0059999998
Bitget,futures,bitget_ygg_usdt:usdt_1m,ygg,usdt,14590989.058990002
Bitget,futures,bitget_zen_usdt:usdt_1m,zen,usdt,11103063.686055869
Bitget,futures,bitget_zerebro_usdt:usdt_1m,zerebro,usdt,4529224.416700179
Bitget,futures,bitget_zeta_usdt:usdt_1m,zeta,usdt,4293933.651320265
Bitget,futures,bitget_zk_usdt:usdt_1m,zk,usdt,3146940.064961804
Bitget,futures,bitget_zkj_usdt:usdt_1m,zkj,usdt,3464725.115
Bitget,futures,bitget_zrc_usdt:usdt_1m,zrc,usdt,941373.5761000001
Bitget,futures,bitget_zro_usdt:usdt_1m,zro,usdt,10843763.528790552
Bitget,futures,bitget_zrx_usdt:usdt_1m,zrx,usdt,2689144.0733999996
Bitget,futures,bitget_audio_usdt:usdt_1m,audio,usdt,436127.553904161
Bitget,futures,bitget_bmt_usdt:usdt_1m,bmt,usdt,16511121.391176902
Bitget,futures,bitget_form_usdt:usdt_1m,form,usdt,27070700.76725422
Bitget,futures,bitget_rss3_usdt:usdt_1m,rss3,usdt,149651.29913
Bitget,futures,bitget_bananas31_usdt:usdt_1m,bananas31,usdt,3654580.1993338875
Bitget,futures,bitget_wal_usdt:usdt_1m,wal,usdt,4802660.397175985
Bitget,futures,bitget_fun_usdt:usdt_1m,fun,usdt,6189093.485319899
Bitget,futures,bitget_aevo_usdt:usdt_1m,aevo,usdt,9535972.509752
Bitget,futures,bitget_agi_usdt:usdt_1m,agi,usdt,607099.2705000001
Bitget,futures,bitget_agld_usdt:usdt_1m,agld,usdt,3455858.1396269826
Bitget,futures,bitget_s_usdt:usdt_1m,s,usdt,10168349.413672857
Bitget,futures,bitget_prom_usdt:usdt_1m,prom,usdt,1971548.9999200003
Bitget,futures,bitget_btc_usdc:usdc_1m,btc,usdc,2026949670.0174477
Bitget,futures,bitget_eth_usdc:usdc_1m,eth,usdc,2046117531.8777373
Bitget,futures,bitget_sol_usdc:usdc_1m,sol,usdc,107543438.55278566
Bitget,futures,bitget_xrp_usdc:usdc_1m,xrp,usdc,67084775.07245302
Bitget,futures,bitget_duck_usdt:usdt_1m,duck,usdt,354963.0694999999
Bitget,futures,bitget_bgsc_usdt:usdt_1m,bgsc,usdt,572041.0129878649
Bitget,futures,bitget_solv_usdt:usdt_1m,solv,usdt,5058503.437354456
Bitget,futures,bitget_arc_usdt:usdt_1m,arc,usdt,5701833.149009219
Bitget,futures,bitget_trump_usdt:usdt_1m,trump,usdt,43978949.00443022
Bitget,futures,bitget_melania_usdt:usdt_1m,melania,usdt,4728724.655185092
